1.1724391245165648, 13.972352699695364
4.204913251085706, 13.979404965106
7.237387377654862, 13.986457230516606
10.269861504224018, 13.993509495927242
13.306253556021282, 13.660485851536578
16.340686645204507, 13.49750016204655
19.373160771773648, 13.504552427457185
22.405634898342804, 13.51160469286782
25.440557728179535, 13.306109514652604
28.473521595402197, 13.27065229133808
31.504526500010805, 13.405233022924222
34.53553140461941, 13.539813754510305
37.568005531188554, 13.546866019920941
40.603907842332326, 13.256351864255464
43.64176911609014, 12.795799753689266
46.68256883376906, 12.080190710772143
49.72483777340853, 11.237053201679572
52.76906567566204, 10.22387773768628
55.81329357791558, 9.210702273693045
58.858011220822625, 8.155017320974594
61.90125964176911, 7.226860834431648
64.94499780336912, 6.256194859163571
67.98824622431562, 5.328038372620654
71.03198438591562, 4.3573723973525205
75.59636727668186, 3.007647156263289
78.46190980335265, 1.8361595278735763
82.00945117151932, 1.0063429645565805
85.72910139792148, 0.9056802713739671
88.76598319037225, 0.530147138258144
91.8013957608625, 0.28214247131776915
94.8377878126598, -0.05088117307289508
97.87075167988246, -0.08633839638741847
100.90518476906567, -0.24932408587744703
103.94157682086296, -0.5823477302681113
106.97600991004614, -0.7453334197581114
110.01240196184344, -1.078357064148804
113.0448760884126, -1.0713047987381685
116.08028865890284, -1.319309465678515
119.112762785472, -1.3122572002679078
122.14523691204113, -1.3052049348572723
125.1752623353427, -1.0856052258208138
128.20724672125834, -1.0360434716850477
131.23580292259936, -0.6889152964731124
134.26337964263337, -0.25676814381085933
137.28997688136033, 0.2603979863016832
140.31314593551267, 1.075130537490395
143.33778421162557, 1.76233462250363
146.36144300643144, 2.5345576849671545
149.38608128254435, 3.221761769980361
152.41022981800373, 3.951475343718755
155.43682705673066, 4.468641473831326
158.46244481415062, 5.070826581394186
161.4900215341846, 5.502973734056468
164.51661877291158, 6.0201398641690105
167.5446852335991, 6.409777528106105
170.57177221297957, 6.884434169493517
173.5973899703995, 7.486619277056377
176.62202824651237, 8.173823362069612
179.64568704131827, 8.946046424533165
182.6678766141636, 9.845797953172166
185.69104566831595, 10.660530504360878
188.71323524116124, 11.560282032999936
191.73836325792766, 12.204976629287955
194.76398101534758, 12.807161736850844
197.79302695734214, 13.11178042333762
200.8220728993367, 13.416399109824368
203.85454702590582, 13.423451375235004
206.88702115247494, 13.43050364064564
209.91949527904413, 13.437555906056247
212.95196940561326, 13.444608171466882
215.98444353218238, 13.451660436877518
219.01691765875157, 13.458712702288125
222.05086100728127, 13.338236501523255
225.08627357777155, 13.090231834582937
228.1202169263012, 12.969755633818068
231.15269105287032, 12.976807899228703
234.1851651794395, 12.983860164639339
